核卡狀況,聯徵紀錄,年齡,年收入,收支比,每月信用卡支出平均,扶養人數,居住時間,持有主卡,活躍帳戶,房地產_no,房地產_yes,創業人士_no,創業人士_yes
1,-0.3397165448614566,28,0.5023887180856447,0.17887064712663692,0.4254401842716883,1,1,1,3,0,1,1,0
1,-0.3397165448614566,38,0.38385289491863495,1.015867747548502,1.3470900293958612,3,8,0,3,1,0,1,0
1,-0.3397165448614566,26,-0.21636726732067615,-0.24441204431697836,-0.26174305497077727,0,2,1,8,1,0,1,0
1,-0.3397165448614566,22,-0.12611036816965288,-0.32093984161715267,-0.311878005083486,0,1,0,3,1,0,1,0
1,-0.3397165448614566,23,-0.33419611738728616,-0.055316112512942966,-0.13800900335357552,0,5,1,8,1,0,1,0
1,-0.3397165448614566,29,-0.29884746236730325,1.4020699816403943,1.083010429614321,0,3,1,1,1,0,1,0
1,-0.3397165448614566,23,-0.7819457476404043,1.169578494407629,0.4397437747822777,0,1,1,9,1,0,1,0
1,-0.3397165448614566,33,0.07820485784584887,-0.4930699674077881,-0.44557077758660973,0,1,1,8,0,1,1,0
1,-0.3397165448614566,64,2.2138527653031552,-0.4567831832352596,-0.12933070462987484,1,20,1,8,0,1,1,0
0,-0.3397165448614566,23,-0.5109393924872011,-0.719044008410191,-0.6782559249526896,0,3,0,0,1,0,1,0
1,-0.3397165448614566,23,-0.03962399222076114,-0.08640788742190074,-0.0693442152223598,0,0,1,5,1,0,1,0
1,-0.3397165448614566,36,-0.6876826675871162,0.12961353622323035,-0.1348676256899112,1,0,1,4,1,0,1,0
1,0.40189428185772985,38,-0.09853841725406615,-0.2445300983230288,-0.2337592359232449,1,7,0,12,0,1,1,0
1,-0.3397165448614566,22,0.3727769830123739,-0.2170929336228227,-0.09145853126273966,0,2,1,4,0,1,1,0
1,-0.3397165448614566,38,1.2970853973598961,-0.2660718421902552,0.06054718596041346,3,2,1,7,1,0,1,0
1,-0.3397165448614566,36,2.140209734011524,-0.6164336607419699,-0.4614756750024428,3,1,1,5,0,1,1,0
0,0.40189428185772985,26,-0.6287682425538111,-0.7186036627476394,-0.6782559249526896,0,5,1,3,1,0,1,0
1,-0.3397165448614566,21,1.2564933585119489,0.09831856916444845,0.630361266020122,0,4,1,0,1,0,1,0
1,0.40189428185772985,41,-0.5109393924872011,0.08374443814404513,-0.09451117151603791,2,10,0,3,1,0,0,1
0,0.40189428185772985,40,-0.5109393924872011,-0.719044008410191,-0.6782559249526896,1,8,1,8,0,1,1,0
1,-0.3397165448614566,25,2.729353984344574,-0.5446875254348519,-0.2643498080711613,2,1,1,0,0,1,1,0
1,-0.3397165448614566,23,-0.9056660402103446,0.030951720533964507,-0.2786533985817507,1,1,0,10,1,0,1,0
1,-0.3397165448614566,27,-0.27528169235398114,-0.32093593813348525,-0.34205297813673713,0,0,0,3,1,0,1,0
0,1.8851159352961027,38,0.7851779582455088,-0.721414381987314,-0.6782559249526896,3,3,1,8,0,1,1,0
0,1.1435051085769163,23,-0.967526186495315,-0.7167688872195207,-0.6782559249526896,0,17,0,5,1,0,1,0
0,-0.3397165448614566,37,-1.0677985379019999,-0.7159654954209909,-0.6782559249526896,1,3,1,0,1,0,1,0
1,-0.3397165448614566,41,0.2667310179524246,0.80736158495878,1.015898179480999,2,3,1,2,1,0,1,0
1,-0.3397165448614566,52,-0.5698538175205061,0.006841378914003544,-0.17014551319613525,1,8,1,2,1,0,0,1
1,-0.3397165448614566,31,-0.5698538175205061,1.248293825054949,0.6910015521329379,1,4,0,1,1,0,1,0
1,-0.3397165448614566,36,-0.21636726732067615,0.5613935841130712,0.4387445622068739,1,15,1,5,1,0,1,0
1,-0.3397165448614566,21,-1.0411692177869463,2.328323401105049,0.7363174008324398,0,16,1,3,1,0,1,0
1,-0.3397165448614566,42,-0.4048934274272521,0.7848353192108899,0.4930412235290521,1,7,1,0,1,0,1,0
1,-0.3397165448614566,32,1.727808758778389,0.2123697109632613,1.0302630061384113,4,5,1,7,1,0,0,1
1,-0.3397165448614566,24,-1.0411692177869463,-0.2484104775871406,-0.45902806254709555,0,3,1,2,1,0,1,0
1,-0.3397165448614566,32,-0.45202496745389614,0.10712704380892474,-0.053198040054374146,1,6,0,3,1,0,1,0
1,-0.3397165448614566,28,-0.7465970926204212,0.7369807194392387,0.20983321156089843,2,2,1,7,1,0,1,0
0,0.40189428185772985,28,-0.8453376689762404,-0.7175565764637515,-0.6782559249526896,2,6,1,4,1,0,1,0
1,-0.3397165448614566,23,-0.5109393924872011,1.700503967963263,1.0771038915722635,0,1,1,4,0,1,1,0
0,0.40189428185772985,44,-0.9233403677203361,-0.7170746829650412,-0.6782559249526896,0,5,1,2,1,0,0,1
1,-0.3397165448614566,31,0.11355351286583194,-0.37378425401093723,-0.31764102319819915,0,6,1,9,1,0,1,0
1,-0.3397165448614566,24,0.019290432812543862,0.3976656541668226,0.4255256215304293,0,1,1,7,1,0,1,0
1,-0.3397165448614566,28,-0.48148217997054865,1.8035991916027156,1.1883619033122015,1,7,1,3,1,0,1,0
1,-0.3397165448614566,47,0.91478969331878,-0.2504793239308841,-0.003931176492495223,1,24,1,14,0,1,0,1
1,-0.3397165448614566,26,0.31386255797906887,-0.5714636299009991,-0.5076625437208858,0,2,1,13,1,0,1,0
1,-0.3397165448614566,37,1.079750083412034,-0.09998884559783686,0.2611384687766013,0,1,0,0,1,0,1,0
1,-0.3397165448614566,54,3.318498234677624,-0.06125658165743612,1.0487255210637645,3,12,1,6,0,1,1,0
1,-0.3397165448614566,35,1.5510654836784739,4.110248925353513,7.723101408032647,2,0,1,0,1,0,1,0
1,-0.3397165448614566,35,2.434781859178049,-0.5071840148532263,-0.20733638859442607,4,1,1,12,0,1,1,0
1,-0.3397165448614566,44,3.318498234677624,2.0188035211666486,6.471566573037186,2,0,1,7,1,0,1,0
1,-0.3397165448614566,20,-0.7465970926204212,0.8989974465453283,0.30868485329121603,1,2,0,6,1,0,1,0
1,-0.3397165448614566,23,-0.21636726732067615,-0.5465944299561759,-0.5261494797682654,3,1,1,3,1,0,1,0
1,-0.3397165448614566,27,-0.45202496745389614,-0.3372776087583292,-0.3872528448407894,0,14,1,5,1,0,1,0
1,-0.3397165448614566,54,1.244710473505288,0.6917351237512585,1.5690127589502318,1,12,1,4,0,1,1,0
1,-0.3397165448614566,40,2.847182834411184,-0.4265979660331753,0.027429431034631448,3,14,1,15,0,1,1,0
1,0.40189428185772985,32,-0.5109393924872011,0.9355435486328452,0.5235005229789887,0,12,1,3,1,0,1,0
1,-0.3397165448614566,28,-0.21636726732067615,0.02542776364674307,-0.026968068253871866,0,1,1,0,0,1,1,0
1,-0.3397165448614566,35,1.8456376088449988,-0.010952071136452433,0.6634603200866945,0,0,1,0,0,1,1,0
1,0.40189428185772985,56,2.4772002452020283,-0.6537470822189471,-0.5266934180927991,2,3,1,18,0,1,0,1
1,0.40189428185772985,28,-0.8055115176537262,-0.17720882550185224,-0.36236420133416886,1,5,1,2,1,0,1,0
0,1.8851159352961027,31,-0.06908120473741364,-0.7202126185806103,-0.6782559249526896,1,6,1,7,1,0,1,0
0,1.1435051085769163,24,-0.21636726732067615,-0.7198880048788258,-0.6782559249526896,0,2,1,4,1,0,1,0
1,-0.3397165448614566,40,2.140209734011524,-0.04270437878167636,0.7032792162291762,3,0,1,2,1,0,1,0
0,4.851559242172848,33,2.434781859178049,-0.7224199942847334,-0.6782559249526896,0,2,1,8,1,0,1,0
1,-0.3397165448614566,38,0.25494813294576385,-0.09246546107641718,0.015423846105714184,0,1,1,6,0,1,1,0
1,-0.3397165448614566,25,0.19603370791245886,0.16592331929952922,0.2755641648973226,0,19,1,6,0,1,1,0
1,-0.3397165448614566,33,0.019290432812543862,0.7912845072268535,0.8140697064888796,1,3,1,7,0,1,1,0
0,0.40189428185772985,27,-0.30473890487063365,-0.7196659008781308,-0.6782559249526896,0,5,0,7,1,0,1,0
1,-0.3397165448614566,28,-0.45202496745389614,-0.14521566236439024,-0.24292302361936213,0,2,1,4,1,0,1,0
1,-0.3397165448614566,22,-1.06120012229827,0.021523224983716626,-0.34188797055547776,0,1,1,1,1,0,1,0
1,-0.3397165448614566,24,-0.9233403677203361,0.6853956552762166,0.055981976212237834,0,12,1,5,0,1,1,0
1,-0.3397165448614566,39,-0.15745284228737114,1.0661171872999071,0.9291624944172854,2,1,1,3,0,1,1,0
0,-0.3397165448614566,25,-1.1000836428202512,-0.7156680225356468,-0.6782559249526896,4,4,0,1,1,0,0,1
1,0.40189428185772985,19,-0.6935741100904468,2.869582556423544,1.6012688076183261,0,4,1,2,1,0,1,0
1,-0.3397165448614566,31,1.2564933585119489,0.023492479744160036,0.5123837788877885,3,0,1,7,0,1,1,0
1,-0.3397165448614566,31,0.6084346831455939,-0.29762359517461956,-0.13534724772610507,2,6,1,8,0,1,1,0
1,-0.3397165448614566,33,-0.21636726732067615,3.244683071966118,2.770008338590548,2,8,1,4,0,1,1,0
1,0.40189428185772985,26,-0.24582447983732864,0.6746378652878683,0.5165823051220546,0,2,1,5,1,0,1,0
1,-0.3397165448614566,26,-1.0411692177869463,-0.475801588660382,-0.5662402350679598,0,2,1,5,0,1,1,0
1,-0.3397165448614566,22,-0.8055115176537262,0.49748195152562374,0.02877699294824961,0,0,1,8,1,0,1,0
1,-0.3397165448614566,25,-0.30226449901923474,0.7131325442223478,0.5098994980810503,1,3,1,3,1,0,0,1
1,-0.3397165448614566,26,-0.6876826675871162,-0.1937952551025995,-0.34094680398032573,0,3,1,8,1,0,1,0
1,-0.3397165448614566,29,0.16657649539580638,0.20318396989730483,0.302066215865146,0,2,1,17,1,0,1,0
0,6.33478089561122,35,-0.9822547927536411,-0.7166609601160983,-0.6782559249526896,0,7,1,10,1,0,1,0
1,-0.3397165448614566,57,-1.0117120052702937,-0.6237235641902974,-0.6333371944987518,0,2,1,3,1,0,1,0
1,-0.3397165448614566,52,-0.41667631243391307,-0.25334595793660575,-0.31678239708202816,3,19,1,0,0,1,1,0
1,-0.3397165448614566,41,-0.36365332990393867,-0.5228992290992253,-0.5198241891533232,1,11,0,9,0,1,1,0
1,-0.3397165448614566,39,-1.064734987800268,-0.23191203461824753,-0.4580013487081484,0,2,1,3,1,0,1,0
0,0.40189428185772985,56,2.729353984344574,-0.7225254938433128,-0.6782559249526896,0,34,1,7,0,1,1,0
1,-0.3397165448614566,28,-0.789486794044667,0.44720613688457367,0.007964770065763155,1,7,1,1,0,1,1,0
1,-0.3397165448614566,38,0.3727769830123739,-0.6268637691013714,-0.5683425416582583,0,1,1,8,0,1,1,0
1,-0.3397165448614566,55,1.9634664589116089,0.11841940006059629,0.9564404477005416,0,2,1,0,0,1,1,0
1,-0.3397165448614566,29,-0.5109393924872011,1.1700817273020523,0.6933299924462644,0,5,1,9,0,1,1,0
1,-0.3397165448614566,19,-0.21636726732067615,-0.7198880048788258,-0.6782559249526896,0,4,1,3,1,0,1,0
1,-0.3397165448614566,25,-0.09853841725406615,-0.24485324347095777,-0.2343642637211959,0,0,1,6,1,0,1,0
1,-0.3397165448614566,27,-0.1103213022607271,0.23462758583412519,0.20479424671275137,2,1,0,0,1,0,1,0
1,-0.3397165448614566,27,-0.09853841725406615,-0.3970230637774731,-0.3763195525115982,0,1,1,9,0,1,1,0
1,0.40189428185772985,26,-0.9642858931184831,0.23809314083390246,-0.19597836675107327,0,0,1,10,1,0,1,0
1,-0.3397165448614566,25,-0.5698538175205061,0.4139115311924763,0.11282415448797717,0,12,1,18,1,0,1,0
0,0.40189428185772985,32,-0.6582254550704637,-0.7184813444494313,-0.6782559249526896,1,3,0,13,1,0,1,0
1,-0.3397165448614566,43,0.3430251983705547,0.93379120096484,1.218274110959385,6,0,0,0,0,1,1,0
1,-0.3397165448614566,34,-0.21636726732067615,-0.5695651653443613,-0.5454981587416842,1,2,0,2,1,0,1,0
1,-0.3397165448614566,27,-0.42256775493724363,0.0418028776316567,-0.09282736082016456,0,0,1,0,1,0,1,0
0,3.3683375887344753,28,-0.6664734745751262,-0.7184461139268392,-0.6782559249526896,0,6,1,11,1,0,1,0
1,-0.3397165448614566,39,0.7851779582455088,-0.05798155886045339,0.22854947147787721,4,1,1,10,0,1,1,0
1,-0.3397165448614566,40,0.06642197283918769,-0.642988532633776,-0.5986305999071991,0,2,1,22,1,0,1,0
1,-0.3397165448614566,23,-0.48148217997054865,-0.6401220674273481,-0.618669853942364,1,0,1,0,1,0,1,0
1,0.40189428185772985,43,-0.3518704448972777,-0.2636272064188515,-0.31033778765165976,0,3,1,14,0,1,1,0
1,-0.3397165448614566,47,-0.14973505260800818,-0.4597507803185418,-0.4408069353789491,0,0,1,16,1,0,1,0
1,-0.3397165448614566,18,-0.8243641336643838,-0.050261734160958756,-0.29721051785369257,0,5,0,1,1,0,1,0
1,0.40189428185772985,21,-0.9233403677203361,1.3071214339144515,0.38073229683824866,0,16,1,8,1,0,1,0
0,0.40189428185772985,54,3.554155934810844,-0.7227611840771627,-0.6782559249526896,1,7,0,2,0,1,1,0
1,-0.3397165448614566,35,1.2564933585119489,-0.5880519584938018,-0.4633488410648991,0,3,1,2,1,0,1,0
0,-0.3397165448614566,24,-1.1000836428202512,-0.7156680225356468,-0.6782559249526896,0,1,1,0,1,0,1,0
1,-0.3397165448614566,24,-0.3931105424205912,1.0913009869284143,0.7414480365590642,1,1,1,4,1,0,1,0
1,-0.3397165448614566,23,-0.5993110300371587,0.011915274684325076,-0.17941673916182801,0,2,1,9,1,0,1,0
1,-0.3397165448614566,39,0.7262635332122039,-0.43377773849230156,-0.29204651392730235,2,0,1,1,1,0,1,0
1,-0.3397165448614566,31,4.496727820918691,-0.6112137535825746,-0.3210175916676852,0,1,1,0,1,0,1,0
1,-0.3397165448614566,62,-0.4199166058107448,0.3704003482475424,0.16325817167463064,0,8,1,1,1,0,1,0
1,0.40189428185772985,36,2.3464102216280915,0.027350282102736947,0.9214925753568363,0,4,0,14,1,0,1,0
1,-0.3397165448614566,23,-0.09853841725406615,-0.5436081594510253,-0.5127930327741048,0,1,1,0,1,0,1,0
1,-0.3397165448614566,28,1.668894333745084,0.0030937180945847832,0.6270211458919185,0,1,1,9,0,1,1,0
1,0.40189428185772985,38,-0.05729831973075247,1.7940894613923615,1.706791155833689,2,0,1,3,1,0,1,0
1,1.1435051085769163,49,0.19603370791245886,0.790053327378231,0.9441198816331757,4,18,1,11,1,0,1,0
1,-0.3397165448614566,50,-0.9527975802369887,1.524600333961358,0.4615493433039457,0,3,1,1,1,0,1,0
0,-0.3397165448614566,23,-0.55512521126218,-0.7188873900954964,-0.6782559249526896,2,11,1,1,1,0,0,1
0,0.40189428185772985,29,-0.3931105424205912,-0.7194191184206928,-0.6782559249526896,1,28,0,1,1,0,1,0
1,-0.3397165448614566,45,0.19603370791245886,0.7363456120965904,0.8868684845559132,0,2,1,2,1,0,1,0
1,-0.3397165448614566,31,-0.09853841725406615,-0.5787164080546624,-0.5453331511604248,1,1,1,1,1,0,1,0
1,-0.3397165448614566,31,-0.15745284228737114,0.6523890633790411,0.5576812934115949,1,4,1,3,1,0,1,0
0,-0.3397165448614566,37,3.318498234677624,-0.7227013267926115,-0.6782559249526896,0,11,1,0,1,0,1,0
1,1.8851159352961027,27,1.2564933585119489,1.6018734856428964,3.0270883167750657,0,6,1,11,1,0,0,1
0,-0.3397165448614566,36,0.43169140804567885,-0.7210201955466288,-0.6782559249526896,2,2,1,0,0,1,1,0
1,-0.3397165448614566,38,-0.21636726732067615,1.6745721764644277,1.4053985750437255,0,3,1,2,0,1,1,0
1,-0.3397165448614566,25,-0.33419611738728616,1.3648054275589523,1.0155347961187144,0,5,1,3,1,0,1,0
1,-0.3397165448614566,41,1.0208356583787288,-0.37633586633474053,-0.1648440029520289,1,5,1,4,1,0,1,0
1,-0.3397165448614566,34,2.140209734011524,-0.3499492662388688,0.07851174467387731,6,5,1,3,1,0,0,1
1,-0.3397165448614566,24,-0.6264116655524788,3.229409900870568,1.9600535919548934,0,6,1,2,1,0,1,0
1,-0.3397165448614566,32,-0.6287682425538111,1.3862228929461722,0.7272848858343022,1,5,1,6,1,0,1,0
0,0.40189428185772985,24,-0.8644259426870312,-0.7174448566511982,-0.6782559249526896,1,1,0,4,1,0,1,0
1,-0.3397165448614566,23,-0.6287682425538111,0.7381253896498262,0.29584506336815414,0,0,1,3,1,0,1,0
0,0.40189428185772985,22,-1.1000836428202512,-0.7156680225356468,-0.6782559249526896,3,1,1,4,1,0,1,0
1,-0.3397165448614566,26,-0.5845824237788324,0.7829637570416901,0.35845297321660946,1,9,1,1,1,0,0,1
1,-0.3397165448614566,30,-0.33419611738728616,1.0101538914558374,0.7282199287947722,0,1,1,6,1,0,1,0
1,-0.3397165448614566,27,-0.4977425612797406,1.759736695127711,1.1364149499471567,1,8,1,3,1,0,1,0
1,-0.3397165448614566,27,-0.6876826675871162,-0.6469926101303222,-0.6318674169699475,0,5,0,2,1,0,1,0
1,-0.3397165448614566,32,-0.09853841725406615,0.5335026658114147,0.4858329590126153,0,2,1,1,1,0,1,0
1,-0.3397165448614566,32,0.19603370791245886,-0.6876393534603529,-0.6425348380837083,0,7,1,8,1,0,1,0
1,-0.3397165448614566,46,-0.9233403677203361,-0.37068446598075505,-0.497053142939531,1,14,1,2,1,0,1,0
0,1.1435051085769163,47,-0.5993110300371587,-0.7187207756976274,-0.6782559249526896,0,13,1,4,1,0,1,0
1,-0.3397165448614566,22,-0.9115574827136752,4.99249003896998,2.3352254625280846,0,7,1,2,1,0,1,0
1,-0.3397165448614566,42,1.2564933585119489,0.02156669080185133,0.5096215519775069,0,8,1,4,1,0,1,0
0,8.55961337576878,30,-0.45202496745389614,-0.7192387764202615,-0.6782559249526896,0,19,1,14,1,0,1,0
1,-0.3397165448614566,21,-0.7171398801037686,2.0806051625825064,1.0683155877943897,0,2,1,0,1,0,1,0
1,-0.3397165448614566,36,0.25494813294576385,-0.3451619072696493,-0.26392482187853994,3,6,1,4,0,1,1,0
1,-0.3397165448614566,37,-0.8055115176537262,-0.4400187758791888,-0.5152162241074255,1,3,0,3,1,0,1,0
1,1.1435051085769163,26,-0.5403966050038537,0.5600020449354078,0.23297387475671152,0,0,1,15,1,0,1,0
1,0.40189428185772985,46,0.07820485784584887,0.4326218779065466,0.4943704512669748,1,10,0,5,0,1,1,0
1,-0.3397165448614566,25,-0.33419611738728616,2.707367490147325,2.1046486353619316,0,0,1,7,1,0,1,0
1,0.40189428185772985,30,-0.8114029601570567,1.9037963423679884,0.8361224196989225,0,6,1,8,1,0,1,0
0,-0.3397165448614566,27,-0.8055115176537262,-0.7177780137072362,-0.6782559249526896,0,4,1,0,1,0,1,0
1,-0.3397165448614566,21,-0.7465970926204212,0.07259957027526764,-0.19427328841139316,0,16,1,5,0,1,1,0
1,-0.3397165448614566,20,-0.34008755989061673,-0.48479795801868836,-0.48578679197465563,0,7,1,5,1,0,1,0
1,-0.3397165448614566,23,-0.6169853575471502,0.5060664506072359,0.1477690933635712,0,0,1,8,1,0,1,0
1,-0.3397165448614566,45,0.7262635332122039,0.09632990248522535,0.41454638375694525,2,6,1,5,1,0,1,0
0,0.40189428185772985,26,-0.8055115176537262,-0.7177780137072362,-0.6782559249526896,2,5,1,7,0,1,1,0
1,-0.3397165448614566,29,-0.21636726732067615,0.00827342992216147,-0.0421792004613878,1,5,1,1,1,0,1,0
1,-0.3397165448614566,52,-0.023127953211435674,-0.420029563516017,-0.3860641668937484,1,20,1,3,0,1,1,0
1,-0.3397165448614566,41,-0.5255501698954607,-0.014628625253388719,-0.17022801698676496,2,18,0,10,1,0,1,0
1,-0.3397165448614566,22,0.5495202581122889,0.9408100865971327,1.3947130507648833,0,1,1,11,1,0,1,0
0,-0.3397165448614566,33,-0.9410146952303277,-0.7169554747938199,-0.6782559249526896,0,8,1,1,1,0,1,0
1,0.40189428185772985,29,-0.5403966050038537,0.4207690025001423,0.131726689630022,2,7,1,13,1,0,1,0
1,-0.3397165448614566,20,-0.8938831552036837,2.8904208292341615,1.2576192520018956,0,8,1,2,0,1,1,0
1,-0.3397165448614566,26,-0.6700083400771246,-0.12782258313874326,-0.2940328385221512,0,1,1,1,1,0,1,0
0,-0.3397165448614566,22,-0.5109393924872011,-0.719044008410191,-0.6782559249526896,3,2,0,0,1,0,1,0
1,1.8851159352961027,32,0.08356607052387968,0.9598590868942432,1.0317634750773297,0,1,1,9,1,0,1,0
1,-0.3397165448614566,27,-0.04698829534992427,-0.38207757431087,-0.3525767949859454,1,4,1,12,1,0,1,0
1,-0.3397165448614566,28,0.5094584490896414,0.5838196252803107,0.9246431201083485,0,2,1,5,1,0,0,1
0,0.40189428185772985,36,-0.8938831552036837,-0.7172647720696896,-0.6782559249526896,2,16,1,2,1,0,1,0
1,-0.3397165448614566,26,-0.6876826675871162,-0.06375744869356266,-0.259307909754903,1,2,1,10,1,0,1,0
0,-0.3397165448614566,41,0.07820485784584887,-0.7204908588964253,-0.6782559249526896,0,4,1,0,1,0,1,0
1,-0.3397165448614566,23,-0.21636726732067615,0.5132256506524391,0.39627967782801976,0,1,1,0,1,0,1,0
1,-0.3397165448614566,25,-0.9233403677203361,4.086590649342064,1.829816408218503,0,8,1,2,0,1,1,0
1,-0.3397165448614566,25,-0.9822547927536411,0.12062697832387194,-0.2635398041889348,1,2,1,8,1,0,1,0
1,-0.3397165448614566,29,1.2564933585119489,-0.05996716605247782,0.37912475631326853,2,1,1,3,1,0,1,0
1,-0.3397165448614566,40,-0.4705830113393873,-0.17202721468222015,-0.26876211079403667,0,4,1,3,1,0,1,0
0,1.1435051085769163,59,0.07820485784584887,-0.7204908588964253,-0.6782559249526896,0,30,0,5,1,0,1,0
1,-0.3397165448614566,37,-0.5109393924872011,0.04225768622869282,-0.12332919555771477,0,1,1,2,1,0,1,0
1,-0.3397165448614566,30,-0.038092217169895436,-0.7030246916865857,-0.6614495984541069,1,7,1,4,1,0,1,0
1,-0.3397165448614566,29,-0.6582254550704637,0.4028804973474062,0.05435940166318734,0,3,1,0,1,0,1,0
1,0.40189428185772985,32,3.9076424850106743,-0.33333762224362007,0.4520460066739481,3,2,1,4,0,1,1,0
1,-0.3397165448614566,25,-0.27528169235398114,0.12153279753383527,0.03051873963932064,0,0,1,0,1,0,1,0
0,1.1435051085769163,36,-0.24582447983732864,-0.7198164793430957,-0.6782559249526896,1,6,1,3,1,0,1,0
0,-0.3397165448614566,25,-1.0411692177869463,-0.716195520328544,-0.6782559249526896,0,7,1,0,1,0,1,0
1,-0.3397165448614566,28,0.019290432812543862,-0.5003092416179532,-0.4587805511752065,0,17,1,4,1,0,1,0
0,2.626726762015289,22,-0.7465970926204212,-0.7180794407160359,-0.6782559249526896,0,17,1,10,0,1,1,0
1,-0.3397165448614566,27,-0.09853841725406615,0.5182147247776615,0.4710523132504293,0,2,1,2,1,0,1,0
0,-0.3397165448614566,29,0.07820485784584887,-0.7204908588964253,-0.6782559249526896,6,0,1,2,1,0,1,0
1,-0.3397165448614566,31,-0.5286137199971925,0.2759081916120132,0.036862364429958445,3,7,1,2,1,0,1,0
1,-0.3397165448614566,27,-0.45202496745389614,0.06768645583222138,-0.08259395731397279,2,5,1,6,1,0,1,0
0,1.1435051085769163,39,0.3873877604206334,-0.720962502058024,-0.6782559249526896,1,7,1,4,1,0,1,0
1,-0.3397165448614566,22,-0.7465970926204212,1.1718140300539273,0.47492999141002434,0,1,0,4,1,0,1,0
1,-0.3397165448614566,30,-0.8349687301703786,1.179418438236336,0.39593719542602823,0,4,1,10,1,0,1,0
0,-0.3397165448614566,34,0.1368247107539872,-0.7205908471580645,-0.6782559249526896,4,1,1,0,1,0,1,0
0,1.1435051085769163,42,0.19603370791245886,-0.7206863801733451,-0.6782559249526896,4,7,0,3,1,0,1,0
1,-0.3397165448614566,31,-0.21636726732067615,1.5295493182543214,1.2784681432357734,0,0,1,1,1,0,1,0
1,-0.3397165448614566,32,0.6673491081788989,0.24293609807049338,0.5818673713055647,0,4,1,4,1,0,1,0
0,7.818002549049593,24,-0.6287682425538111,-0.7186036627476394,-0.6782559249526896,0,2,1,12,1,0,1,0
1,-0.3397165448614566,45,0.07820485784584887,0.7132179988647973,0.7775997308789352,0,19,0,2,0,1,1,0
1,-0.3397165448614566,25,-0.7465970926204212,-0.2885454636584141,-0.4154660977629751,0,3,1,5,0,1,1,0
1,-0.3397165448614566,40,0.9619212333454239,0.5523459419692952,1.1681697422517365,0,3,1,19,1,0,1,0
1,-0.3397165448614566,40,-0.5403966050038537,0.014462139527992217,-0.15567984857239775,0,15,1,0,1,0,1,0
1,-0.3397165448614566,41,0.07820485784584887,-0.6909509846041628,-0.6476989666824933,1,10,1,9,1,0,1,0
1,-0.3397165448614566,24,-0.5109393924872011,1.74448884392622,1.1092591022740323,0,1,0,1,1,0,1,0
0,7.818002549049593,30,0.13711928287915387,-0.7205913356210208,-0.6782559249526896,0,9,1,16,1,0,1,0
1,-0.3397165448614566,25,-0.4190328894352452,0.9577596456785115,0.615580620257936,0,8,1,0,0,1,1,0
0,-0.3397165448614566,28,-0.5109393924872011,-0.719044008410191,-0.6782559249526896,0,6,1,0,1,0,1,0
0,-0.3397165448614566,28,-0.8055115176537262,-0.7177780137072362,-0.6782559249526896,0,9,1,0,1,0,1,0
1,-0.3397165448614566,25,0.08998774285251003,-0.5017196652166023,-0.45396783005514174,0,1,1,3,1,0,1,0
1,0.40189428185772985,23,-0.8780351748697247,3.0066718478284744,1.3498951582772707,0,1,1,3,1,0,1,0
1,-0.3397165448614566,21,-0.6582254550704637,-0.38788321501949863,-0.4615857167249671,0,1,1,1,1,0,1,0
1,-0.3397165448614566,39,-0.9750083184745448,0.257790119419808,-0.19250404045677894,0,6,1,0,1,0,1,0
1,-0.3397165448614566,25,0.3727769830123739,-0.43928027896913135,-0.34887633496862297,0,5,0,5,1,0,1,0
1,-0.3397165448614566,25,-0.7112484376004381,-0.5072477365866083,-0.5450275937882839,0,3,0,2,1,0,1,0
1,1.1435051085769163,40,-0.03962399222076114,-0.3044371786659165,-0.278656332049862,1,4,1,14,1,0,1,0
1,-0.3397165448614566,37,2.140209734011524,-0.6062920936752834,-0.4415250483725899,3,8,1,5,0,1,1,0
1,-0.3397165448614566,25,-0.7465970926204212,0.4387387423129848,0.02812319624294859,0,0,1,8,1,0,1,0
1,-0.3397165448614566,41,-0.21636726732067615,-0.1655968055876838,-0.19509245938146744,0,13,1,7,0,1,1,0
1,0.40189428185772985,24,0.07820485784584887,0.013997097473773859,0.06938132517752585,0,5,1,11,1,0,1,0
0,-0.3397165448614566,22,-0.7642714201304127,-0.7179920712565984,-0.6782559249526896,0,0,1,0,1,0,1,0
1,-0.3397165448614566,19,-0.33419611738728616,1.0399954965956275,0.7524210407128119,0,0,0,0,0,1,1,0
1,-0.3397165448614566,57,0.9619212333454239,-0.7215759978160986,-0.6782559249526896,0,12,1,7,0,1,0,1
1,-0.3397165448614566,33,-0.6942810831908462,0.840657245646463,0.3131400579852187,0,1,1,7,1,0,1,0
0,10.042835029207152,48,-0.8055115176537262,-0.7177780137072362,-0.6782559249526896,1,10,1,15,0,1,1,0
1,0.40189428185772985,48,-0.3931105424205912,-0.7194191184206928,-0.6782559249526896,0,10,1,3,1,0,0,1
1,-0.3397165448614566,28,-0.39900198492392175,0.9333248929159188,0.6131055065390455,1,5,0,0,1,0,1,0
1,0.40189428185772985,40,0.2137080354224502,-0.1139500241828935,-0.019066038529117913,1,12,1,7,0,1,1,0
1,-0.3397165448614566,32,-0.8055115176537262,0.2655147970989974,-0.10590256155915648,2,0,0,2,0,1,1,0
1,-0.3397165448614566,44,0.5495202581122889,-0.5511401949362484,-0.46588812439872374,3,13,1,9,0,1,1,0
